2018-11-21 00:14:20,Z,496.5805890511396z,502.5089242080443
2018-11-21 00:14:30,Z,496.8846040665035z,502.9852517207033
2018-11-21 00:14:40,Z,496.66668989459095z,504.8372761249974
2018-11-21 00:14:50,Z,496.74148378306086z,504.45372959230684
2018-11-21 00:15:00,Z,496.81208145765675z,504.4282771955232
2018-11-21 00:15:10,Z,495.98118926803954z,501.03851838969194
2018-11-21 00:15:20,Z,496.0944349160177z,501.8216908816268
2018-11-21 00:15:30,Z,496.3135172798708z,503.2340661361323
2018-11-21 00:15:40,Z,496.40811993295824z,500.36010927485705
2018-11-21 00:15:50,Z,495.99256586528213z,501.46179722718597
2018-11-21 00:16:00,Z,496.1051712493587z,501.7724582045705
2018-11-21 00:16:10,Z,496.21145975938975z,499.3731802479788
2018-11-21 00:16:20,Z,496.3117858141589z,500.0253729852436
2018-11-21 00:16:30,Z,496.6308586044879z,501.0336357210242
2018-11-21 00:16:40,Z,496.5393779887862z,501.2000295640523
2018-11-21 00:16:50,Z,496.8456828863538z,500.1230344750616
2018-11-21 00:17:00,Z,496.51777924714906z,498.9942670813293
2018-11-21 00:17:10,Z,496.2082693389783z,498.6580294446294
2018-11-21 00:17:20,Z,495.41128323635286z,496.65785945654966
2018-11-21 00:17:30,Z,495.55649222760354z,496.957516356187
2018-11-21 00:17:40,Z,495.41309098353327z,498.0256658366453
2018-11-21 00:17:50,Z,495.05336204891887z,497.6315757959984
2018-11-21 00:18:00,Z,495.2186473858399z,496.7547560729985
2018-11-21 00:18:10,Z,495.5990324900626z,497.4416261787763
2018-11-21 00:18:20,Z,495.95808044987723z,497.80950349365975
2018-11-21 00:18:30,Z,496.91400816607234z,499.16641437514346
2018-11-21 00:18:40,Z,497.7041293577814z,502.63482660607224
2018-11-21 00:18:50,Z,497.94509617255017z,503.6088853869671
2018-11-21 00:19:00,Z,498.5651948426018z,506.94028941899313
2018-11-21 00:19:10,Z,499.03832507363603z,509.4117135547612
2018-11-21 00:19:20,Z,498.98008273325837z,506.07915679470983
2018-11-21 00:19:30,Z,498.75682966953366z,506.63564237271186
2018-11-21 00:19:40,Z,499.05093247113524z,505.9829695040919
2018-11-21 00:19:50,Z,499.3285382206734z,505.64736957057704
2018-11-21 00:20:00,Z,499.25401716049635z,503.5917261644615
2018-11-21 00:20:10,Z,498.791028616318z,501.4270193596672
2018-11-21 00:20:20,Z,498.57838034479937z,501.57134427545986
2018-11-21 00:20:30,Z,498.2654751006347z,502.1002210531759
2018-11-21 00:20:40,Z,498.25058394345996z,499.28997532990235
2018-11-21 00:20:50,Z,497.9560657007555z,497.3665657843565
2018-11-21 00:21:00,Z,497.9585300839895z,496.67289460021976
2018-11-21 00:21:10,Z,497.79257885057984z,495.7376709097832
2018-11-21 00:21:20,Z,498.14076834591793z,495.3597384032945
2018-11-21 00:21:30,Z,498.24505720601815z,495.84439185188967
2018-11-21 00:21:40,Z,498.84832825955556z,496.47013720537745
2018-11-21 00:21:50,Z,498.91292834067167z,494.59271545184845
2018-11-21 00:22:00,Z,499.5909216740746z,497.02753592567745
2018-11-21 00:22:10,Z,499.8382376190894z,497.699100603784
2018-11-21 00:22:20,Z,499.7351263975525z,496.8184998460381
2018-11-21 00:22:30,Z,500.14263082002054z,498.511453565882
2018-11-21 00:22:40,Z,500.02244545282986z,497.97793303184915
2018-11-21 00:22:50,Z,499.51635458890263z,497.5865238318736
2018-11-21 00:23:00,Z,499.15083645518365z,498.6193803703613
2018-11-21 00:23:10,Z,498.91800597722846z,496.1165711727782
2018-11-21 00:23:20,Z,499.0908824882264z,498.24154446990303
2018-11-21 00:23:30,Z,499.75889372546794z,499.4620289251749
2018-11-21 00:23:40,Z,499.26758617755155z,497.64115515600867
2018-11-21 00:23:50,Z,499.81350081458675z,497.773468470087
2018-11-21 00:24:00,Z,500.4409786079925z,498.62756144835055
2018-11-21 00:24:10,Z,500.3040582163135z,499.8263931988813
2018-11-21 00:24:20,Z,500.5113725241456z,497.87289662807956
2018-11-21 00:24:30,Z,499.64130215722383z,496.5338081691862
2018-11-21 00:24:40,Z,499.7736072175724z,496.95260490645177
2018-11-21 00:24:50,Z,499.39365922770696z,498.1332041353164
2018-11-21 00:25:00,Z,499.53985517589405z,501.54736970765543
2018-11-21 00:25:10,Z,500.29486719999517z,502.35805263812927
2018-11-21 00:25:20,Z,501.51236050070725z,505.0304044859808
2018-11-21 00:25:30,Z,502.3250071728721z,506.87974868580005
2018-11-21 00:25:40,Z,502.41896156346974z,505.98901525312243
2018-11-21 00:25:50,Z,502.3954609982289z,508.06505071200485
2018-11-21 00:26:00,Z,502.1489089835172z,505.31287361161594
2018-11-21 00:26:10,Z,501.9161866670882z,502.7150727752523
2018-11-21 00:26:20,Z,501.5282410689652z,501.4409295344204
2018-11-21 00:26:30,Z,501.16205627649265z,498.5554836835148
2018-11-21 00:26:40,Z,500.7042268481626z,499.25352662735355
2018-11-21 00:26:50,Z,500.2720781779484z,498.90275123231123
2018-11-21 00:27:00,Z,499.4154304709762z,496.6645096553136
2018-11-21 00:27:10,Z,498.9433886754886z,498.59047013554715
2018-11-21 00:27:20,Z,498.4978248436785z,498.3890720047304
2018-11-21 00:27:30,Z,498.1894385867855z,496.4040135933112
2018-11-21 00:27:40,Z,497.89835045925463z,494.86685637094416
2018-11-21 00:27:50,Z,497.39922051923924z,494.31340059831297
2018-11-21 00:28:00,Z,497.2646424535407z,494.239728790911
2018-11-21 00:28:10,Z,497.02542837246517z,494.9554831794231
2018-11-21 00:28:20,Z,497.08009444557376z,494.95798023525714
2018-11-21 00:28:30,Z,496.96341693132507z,496.755294403185
2018-11-21 00:28:40,Z,497.0215613756556z,497.161667412734
2018-11-21 00:28:50,Z,497.18862918133954z,496.08684327443376
2018-11-21 00:29:00,Z,496.8414940453069z,494.11873761546934
2018-11-21 00:29:10,Z,497.6356787903454z,493.9438001011645
2018-11-21 00:29:20,Z,497.8804840923271z,494.5078766057941
2018-11-21 00:29:30,Z,497.88718802781995z,490.83338182438456
2018-11-21 00:29:40,Z,497.5008690419136z,490.22571131162556
2018-11-21 00:29:50,Z,497.3605892661914z,489.93258856169433
2018-11-21 00:30:00,Z,497.39645535626187z,491.2264952989344
2018-11-21 00:30:10,Z,496.9254779264294z,489.41883346017033
2018-11-21 00:30:20,Z,496.59310357971043z,489.73189455087686
2018-11-21 00:30:30,Z,496.05500326537873z,489.91521046681896
2018-11-21 00:30:40,Z,496.1641028227244z,487.5640852301646
2018-11-21 00:30:50,Z,496.49145236904343z,488.87866220683765
2018-11-21 00:31:00,Z,496.91262491296476z,491.01697997548774
2018-11-21 00:31:10,Z,497.0858032269635z,488.6040538309597
2018-11-21 00:31:20,Z,496.856620670856z,487.61659999857545
2018-11-21 00:31:30,Z,496.92075557473544z,491.00365052178626
2018-11-21 00:31:40,Z,496.81301576257306z,493.63978909751233
2018-11-21 00:31:50,Z,496.5991345132314z,494.50138036871107
2018-11-21 00:32:00,Z,497.01426690580183z,496.4364911383256
2018-11-21 00:32:10,Z,497.57439075593203z,494.336588071224
2018-11-21 00:32:20,Z,498.2152807315801z,495.2712790305522
2018-11-21 00:32:30,Z,497.8105582355292z,492.0027024671896
2018-11-21 00:32:40,Z,497.82118448094116z,491.60990399864045
2018-11-21 00:32:50,Z,498.055584320699z,492.6975412429452
2018-11-21 00:33:00,Z,498.2768361081785z,491.98530553428526
2018-11-21 00:33:10,Z,497.3638291190196z,490.6960043174345
2018-11-21 00:33:20,Z,496.8946817742369z,490.60087134533023
2018-11-21 00:33:30,Z,496.45185003538813z,491.74510766434526
2018-11-21 00:33:40,Z,496.76305914633605z,491.0862962519785
2018-11-21 00:33:50,Z,497.1689966107844z,492.0911190943083
2018-11-21 00:34:00,Z,497.32779441788045z,492.75911694270224
2018-11-21 00:34:10,Z,497.365500050012z,492.4360741852182
2018-11-21 00:34:20,Z,498.13029203193014z,494.9357722504906
2018-11-21 00:34:30,Z,497.7303367570979z,495.44420664342465
2018-11-21 00:34:40,Z,497.85764764170375z,493.39996320729267
2018-11-21 00:34:50,Z,498.20218699781066z,494.38719171362
2018-11-21 00:35:00,Z,498.190845841528z,495.3190441923113
2018-11-21 00:35:10,Z,497.7874939575022z,496.198626818298
2018-11-21 00:35:20,Z,497.40676705333954z,497.926350117774
2018-11-21 00:35:30,Z,497.27176568538385z,498.7718674898696
2018-11-21 00:35:40,Z,497.3126141042321z,500.2430666916625
2018-11-21 00:35:50,Z,497.1828940022434z,500.95863384434574
2018-11-21 00:36:00,Z,496.8360805675742z,497.3710398354137
2018-11-21 00:36:10,Z,496.62090555781z,497.63068937380774
2018-11-21 00:36:20,Z,497.03481675979725z,497.9879593664568
2018-11-21 00:36:30,Z,496.80849415775907z,498.71783610419436
2018-11-21 00:36:40,Z,497.3240678858122z,498.6775709460448
2018-11-21 00:36:50,Z,497.47416737112025z,496.5641451320366
2018-11-21 00:37:00,Z,498.2328639408835z,495.74720711007575
2018-11-21 00:37:10,Z,498.5563565099147z,496.49058822244314
2018-11-21 00:37:20,Z,499.3665353041856z,496.7996244150179
2018-11-21 00:37:30,Z,500.1312692161351z,495.632923323192
2018-11-21 00:37:40,Z,499.8434439517237z,492.9610777869892
2018-11-21 00:37:50,Z,499.96441038101585z,492.62670655875195
2018-11-21 00:38:00,Z,499.9664066885692z,492.75983031107893
2018-11-21 00:38:10,Z,499.4634593148794z,493.7829654151774
2018-11-21 00:38:20,Z,499.21309311825684z,493.1220304703693
2018-11-21 00:38:30,Z,498.5280312733287z,492.89081584099256
2018-11-21 00:38:40,Z,497.6009341417917z,492.89694024376934
2018-11-21 00:38:50,Z,498.12815041166465z,494.0245693441077
2018-11-21 00:39:00,Z,498.8501634955923z,495.0889470089254
2018-11-21 00:39:10,Z,499.5316771245047z,496.26189839828413
2018-11-21 00:39:20,Z,499.2774844264335z,495.3497293014906
2018-11-21 00:39:30,Z,499.0375500097839z,495.6105741991165
2018-11-21 00:39:40,Z,498.69888927015904z,495.57632561988595
2018-11-21 00:39:50,Z,499.27670341216555z,498.8534504047909
2018-11-21 00:40:00,Z,499.82210656554565z,500.03961136657483
2018-11-21 00:40:10,Z,500.05645468329084z,497.34495371731
2018-11-21 00:40:20,Z,500.55811970750005z,497.71825131197653
2018-11-21 00:40:30,Z,500.0219817236629z,494.08804852756884
2018-11-21 00:40:40,Z,499.90856389276576z,495.93415925295835
2018-11-21 00:40:50,Z,499.91369276451906z,495.65739036171544
2018-11-21 00:41:00,Z,498.7966857154088z,494.55475993245267
2018-11-21 00:41:10,Z,498.86418251542864z,496.0942296321456
2018-11-21 00:41:20,Z,499.320540137694z,496.8181454143944
2018-11-21 00:41:30,Z,499.58302232590654z,495.7625902580697
2018-11-21 00:41:40,Z,499.8307812552054z,495.8880919660169
2018-11-21 00:41:50,Z,500.23292002319994z,499.933022785791
2018-11-21 00:42:00,Z,500.44422462342675z,499.0953935266933
2018-11-21 00:42:10,Z,500.53149181605716z,501.05327707637576
2018-11-21 00:42:20,Z,500.72604880441554z,500.9941962251801
2018-11-21 00:42:30,Z,500.29267609557905z,501.33107624192894
2018-11-21 00:42:40,Z,500.66890606811575z,499.1809937399795
2018-11-21 00:42:50,Z,501.0240323942128z,500.96579853276154
2018-11-21 00:43:00,Z,500.573945067236z,501.1359942100476
2018-11-21 00:43:10,Z,501.6635993344218z,504.26954101107333
2018-11-21 00:43:20,Z,501.45809921297007z,503.18866598718915
2018-11-21 00:43:30,Z,501.71286538092596z,502.8976211994795
2018-11-21 00:43:40,Z,501.84115627714385z,504.4178589838925
2018-11-21 00:43:50,Z,502.4670827311538z,504.39442026581736
2018-11-21 00:44:00,Z,503.0578994609343z,503.64309493241115
2018-11-21 00:44:10,Z,503.72776067859235z,503.4387449523146
2018-11-21 00:44:20,Z,504.13567811916346z,503.7506891589274
2018-11-21 00:44:30,Z,504.40852966379066z,502.5306405521318
2018-11-21 00:44:40,Z,504.27342942677z,500.9302881218123
2018-11-21 00:44:50,Z,504.1459072878386z,501.7194921902246
2018-11-21 00:45:00,Z,503.4085216466573z,500.61337831964295
2018-11-21 00:45:10,Z,503.4416990938486z,504.33716402129
2018-11-21 00:45:20,Z,503.24864589200394z,503.9816972092402
2018-11-21 00:45:30,Z,503.57125321333416z,505.88986584804314
2018-11-21 00:45:40,Z,503.2587481854995z,506.40087524175027
2018-11-21 00:45:50,Z,502.7954950837715z,507.61242223581365
2018-11-21 00:46:00,Z,502.3582269656561z,508.69991822582585
2018-11-21 00:46:10,Z,501.8333014477518z,507.4827174831023
2018-11-21 00:46:20,Z,501.4500050910145z,505.3241290582526
2018-11-21 00:46:30,Z,500.6394694592161z,501.60384871848066
2018-11-21 00:46:40,Z,500.8279697211811z,498.8214492239875
2018-11-21 00:46:50,Z,501.174173783395z,499.6167583286442
2018-11-21 00:47:00,Z,500.7156646638326z,499.13342357464444
2018-11-21 00:47:10,Z,499.6658578999403z,499.0698471130873
2018-11-21 00:47:20,Z,499.57241591310986z,497.88798857849616
2018-11-21 00:47:30,Z,499.0915684321293z,496.2675916356318
2018-11-21 00:47:40,Z,499.75954107600006z,497.59879965158405
2018-11-21 00:47:50,Z,499.99739864293036z,495.9946240130104
2018-11-21 00:48:00,Z,499.88535973631383z,495.7144635075655
2018-11-21 00:48:10,Z,499.89179018515944z,497.8619915751459
2018-11-21 00:48:20,Z,499.50521305409507z,495.90649839786806
2018-11-21 00:48:30,Z,499.2525047895521z,497.37014582731194
2018-11-21 00:48:40,Z,499.18224877548596z,496.50799728269175
2018-11-21 00:48:50,Z,499.11593359067143z,495.69420872901384
2018-11-21 00:49:00,Z,498.5485064809576z,494.8138827147582
2018-11-21 00:49:10,Z,498.125092549188z,495.94617071218755
2018-11-21 00:49:20,Z,498.1180758064429z,496.39792941878153
2018-11-21 00:49:30,Z,498.4480071187425z,497.8340112971746
2018-11-21 00:49:40,Z,497.9180456155464z,495.1508862516123
2018-11-21 00:49:50,Z,497.7543654000921z,493.4596503327802
2018-11-21 00:50:00,Z,497.8803284601575z,493.32168261415825
2018-11-21 00:50:10,Z,497.60657906789623z,494.08893242164555
2018-11-21 00:50:20,Z,497.62864699671405z,494.0278515761507
2018-11-21 00:50:30,Z,497.36901502466816z,494.587213429119
2018-11-21 00:50:40,Z,497.40440849355724z,495.11519932685104
2018-11-21 00:50:50,Z,497.66218630344036z,494.3795361692539
2018-11-21 00:51:00,Z,498.0176895573427z,495.0874484198179
2018-11-21 00:51:10,Z,498.5215290109478z,497.887163802262
2018-11-21 00:51:20,Z,498.4922751910545z,498.00567787970584
2018-11-21 00:51:30,Z,498.07201540793756z,499.74422415036116
2018-11-21 00:51:40,Z,498.1801607130487z,500.26340293810676
2018-11-21 00:51:50,Z,498.5066095332188z,500.8656445586538
2018-11-21 00:52:00,Z,498.70256222882523z,499.0782237112335
2018-11-21 00:52:10,Z,498.3826917616595z,496.8301394944785
2018-11-21 00:52:20,Z,497.85639395435044z,494.09113921616245
2018-11-21 00:52:30,Z,497.86444916375746z,492.7959015331561
2018-11-21 00:52:40,Z,497.4794056565165z,491.0123927402215
2018-11-21 00:52:50,Z,497.5086070486578z,492.1335458316149
2018-11-21 00:53:00,Z,497.53617046429457z,493.5844576229742
2018-11-21 00:53:10,Z,497.562187781479z,493.83213604299914
2018-11-21 00:53:20,Z,497.41846849009005z,490.5320996584231
2018-11-21 00:53:30,Z,497.05844111431924z,489.3243122638403
2018-11-21 00:53:40,Z,497.8404567723404z,492.4472958510984
2018-11-21 00:53:50,Z,498.4664224632616z,493.7684238242477
2018-11-21 00:54:00,Z,498.0476128219905z,491.81817908775673
2018-11-21 00:54:10,Z,497.6522952234594z,492.1649323302096
2018-11-21 00:54:20,Z,497.27915194233987z,494.62374698424384
2018-11-21 00:54:30,Z,497.5439556942374z,493.4669112816518
2018-11-21 00:54:40,Z,498.07436802263516z,496.7501733806344
2018-11-21 00:54:50,Z,497.6775496603796z,499.7931769793819
2018-11-21 00:55:00,Z,497.5273594430075z,499.4121313008357
2018-11-21 00:55:10,Z,497.77824063763927z,498.71590492426907
2018-11-21 00:55:20,Z,497.9028644780554z,496.48814404200806
2018-11-21 00:55:30,Z,497.6278509862046z,494.8340829319181
2018-11-21 00:55:40,Z,497.0317091952845z,495.0116668548881
2018-11-21 00:55:50,Z,496.5811912580231z,494.67445796383953
2018-11-21 00:56:00,Z,496.26812878129624z,495.98284386628285
2018-11-21 00:56:10,Z,496.4774584373753z,495.1985124341408
2018-11-21 00:56:20,Z,496.7872311112533z,494.85082292397306
2018-11-21 00:56:30,Z,496.3504265392851z,492.8398638117689
2018-11-21 00:56:40,Z,496.0503082121222z,492.23182971019315
2018-11-21 00:56:50,Z,496.2718559492013z,492.0505485881785
2018-11-21 00:57:00,Z,496.48097653944444z,494.0109475986052
2018-11-21 00:57:10,Z,496.67836705148574z,493.50550181786434
2018-11-21 00:57:20,Z,496.58422339617925z,492.13092912578765
2018-11-21 00:57:30,Z,496.4953604855267z,492.4601394644094
2018-11-21 00:57:40,Z,496.57975934433756z,492.7708836012458
2018-11-21 00:57:50,Z,496.88379371364505z,493.79339869963684
2018-11-21 00:58:00,Z,497.9560678230523z,496.2730535709647
2018-11-21 00:58:10,Z,498.18290173081544z,497.0991235102577
2018-11-21 00:58:20,Z,498.17264233166577z,495.6351607344298
2018-11-21 00:58:30,Z,498.49951287597827z,496.2165495636857
2018-11-21 00:58:40,Z,498.191031936668z,492.2218415596731
2018-11-21 00:58:50,Z,498.01203926015444z,494.2287247457589
2018-11-21 00:59:00,Z,497.6187170684925z,495.6742977222995
2018-11-21 00:59:10,Z,498.1449358511209z,498.44109531217805
2018-11-21 00:59:20,Z,498.2489908727259z,498.02370633188775
2018-11-21 00:59:30,Z,498.57157884325557z,500.7709047502543
2018-11-21 00:59:40,Z,498.65170243058054z,499.8862766712146
2018-11-21 00:59:50,Z,498.7273316926741z,499.61219362945104
2018-11-21 01:00:00,Z,498.91090355008436z,501.4849962035997
2018-11-21 01:00:10,Z,499.19636324233596z,503.25274876509366
2018-11-21 01:00:20,Z,499.63408804657365z,502.2289080702851
2018-11-21 01:00:30,Z,499.65461293043944z,500.86985018851703
2018-11-21 01:00:40,Z,499.7861713470811z,500.70887337078824
2018-11-21 01:00:50,Z,500.0225351578875z,500.05209442742716
2018-11-21 01:01:00,Z,500.02127110653794z,499.9369875023591
2018-11-21 01:01:10,Z,500.412724839404z,501.17455507839196
2018-11-21 01:01:20,Z,501.00659063441697z,498.9210674029496
2018-11-21 01:01:30,Z,501.06231336134306z,498.9815873341683
2018-11-21 01:01:40,Z,501.1149104661403z,499.9361911405629
2018-11-21 01:01:50,Z,501.2767420954991z,499.21056898381363
2018-11-21 01:02:00,Z,501.20512655249405z,499.3670348962352
2018-11-21 01:02:10,Z,500.74488121747015z,497.1027505636442
2018-11-21 01:02:20,Z,500.7030990336983z,498.49929732434293
2018-11-21 01:02:30,Z,500.04664398682945z,499.4809539404329
2018-11-21 01:02:40,Z,499.6513807325989z,501.5854877112391
2018-11-21 01:02:50,Z,499.278288747477z,499.75768912548574
2018-11-21 01:03:00,Z,499.543140918056z,502.63199391346865
2018-11-21 01:03:10,Z,499.2883051881603z,503.718392080884
2018-11-21 01:03:20,Z,499.0477638088918z,501.5465840995145
2018-11-21 01:03:30,Z,499.3255466791878z,501.067185587252
2018-11-21 01:03:40,Z,499.0829163348796z,502.01698798121066
2018-11-21 01:03:50,Z,499.6391894727419z,501.9038502613702
2018-11-21 01:04:00,Z,500.1642599088467z,504.1529399922306
2018-11-21 01:04:10,Z,500.54769305497325z,505.6027639183518
2018-11-21 01:04:20,Z,501.0218033342908z,504.78365967554964
2018-11-21 01:04:30,Z,501.58150444773037z,503.5056692614644
2018-11-21 01:04:40,Z,501.2123319919337z,500.72877688947545
2018-11-21 01:04:50,Z,500.7516824864357z,499.22949533719566
2018-11-21 01:05:00,Z,500.31687192255913z,497.9264969257143
2018-11-21 01:05:10,Z,500.0186357547655z,499.66948464702415
2018-11-21 01:05:20,Z,499.6249435498134z,499.40756199269225
2018-11-21 01:05:30,Z,499.87035101656994z,499.9456249727236
2018-11-21 01:05:40,Z,499.9898081637073z,501.0705232292067
2018-11-21 01:05:50,Z,499.70991779086324z,500.61782811918243
2018-11-21 01:06:00,Z,500.1188360820353z,500.07834094654766
2018-11-21 01:06:10,Z,500.224355102628z,499.5691149104014
2018-11-21 01:06:20,Z,500.32395530689615z,503.3514758649179
2018-11-21 01:06:30,Z,499.4643976999547z,499.29310710779004
2018-11-21 01:06:40,Z,499.4944409245713z,499.2205736117813
2018-11-21 01:06:50,Z,499.6349837752775z,496.4596729422923
2018-11-21 01:07:00,Z,500.27247494210286z,498.7897700616189
2018-11-21 01:07:10,Z,500.1450063425182z,496.3895886711663
2018-11-21 01:07:20,Z,500.13687258708296z,495.5824419420517
2018-11-21 01:07:30,Z,500.1291950736047z,497.3447285370851
2018-11-21 01:07:40,Z,499.8414861528524z,498.7277021697227
2018-11-21 01:07:50,Z,499.9625623998034z,500.4257483567866
2018-11-21 01:08:00,Z,499.68420030755993z,500.6262367507761
2018-11-21 01:08:10,Z,500.31893080040373z,501.82514267433805
2018-11-21 01:08:20,Z,500.8058729062411z,503.2933535425044
2018-11-21 01:08:30,Z,500.76066955156443z,502.0989579933007
2018-11-21 01:08:40,Z,500.2131700585247z,501.13983620525295
2018-11-21 01:08:50,Z,499.4720114863312z,498.4956491146025
2018-11-21 01:09:00,Z,498.99679593177433z,494.8218402127526
2018-11-21 01:09:10,Z,498.5482363636567z,494.2709095098135
2018-11-21 01:09:20,Z,498.2370224064257z,493.5826046040622
2018-11-21 01:09:30,Z,497.9432651905494z,492.4841690882934
2018-11-21 01:09:40,Z,498.05863240583545z,492.06436399602825
2018-11-21 01:09:50,Z,497.77488151528047z,497.55780999165705
2018-11-21 01:10:00,Z,498.2923406574974z,499.4336630751959
2018-11-21 01:10:10,Z,498.38812738804546z,498.45576687196206
2018-11-21 01:10:20,Z,498.19807915236765z,498.7667562780534
2018-11-21 01:10:30,Z,497.7943215345156z,498.7237470693816
2018-11-21 01:10:40,Z,497.9180433586468z,498.7953351739489
2018-11-21 01:10:50,Z,498.7640266768572z,500.48958766270846
2018-11-21 01:11:00,Z,499.2260022816339z,504.0520398463128
