2018-08-10 12:23:47,co2eq,865,tvoc,290
2018-08-10 12:23:49,co2eq,877,tvoc,286
2018-08-10 12:23:50,co2eq,872,tvoc,288
2018-08-10 12:23:51,co2eq,877,tvoc,287
2018-08-10 12:23:52,co2eq,872,tvoc,288
2018-08-10 12:23:54,co2eq,876,tvoc,292
2018-08-10 12:23:55,co2eq,875,tvoc,287
2018-08-10 12:23:56,co2eq,878,tvoc,291
2018-08-10 12:23:57,co2eq,880,tvoc,292
2018-08-10 12:23:58,co2eq,867,tvoc,289
2018-08-10 12:24:00,co2eq,881,tvoc,291
2018-08-10 12:24:01,co2eq,870,tvoc,292
2018-08-10 12:24:02,co2eq,881,tvoc,288
2018-08-10 12:24:04,co2eq,869,tvoc,292
2018-08-10 12:24:05,co2eq,874,tvoc,294
2018-08-10 12:24:06,co2eq,863,tvoc,288
2018-08-10 12:24:07,co2eq,876,tvoc,289
2018-08-10 12:24:08,co2eq,863,tvoc,287
2018-08-10 12:24:10,co2eq,870,tvoc,288
2018-08-10 12:24:11,co2eq,876,tvoc,292
2018-08-10 12:24:12,co2eq,878,tvoc,286
2018-08-10 12:24:13,co2eq,876,tvoc,288
2018-08-10 12:24:15,co2eq,868,tvoc,291
2018-08-10 12:24:16,co2eq,878,tvoc,289
2018-08-10 12:24:17,co2eq,881,tvoc,293
2018-08-10 12:24:18,co2eq,872,tvoc,291
2018-08-10 12:24:20,co2eq,884,tvoc,293
2018-08-10 12:24:21,co2eq,863,tvoc,298
2018-08-10 12:24:22,co2eq,890,tvoc,296
2018-08-10 12:24:23,co2eq,879,tvoc,294
2018-08-10 12:24:25,co2eq,882,tvoc,288
2018-08-10 12:24:26,co2eq,888,tvoc,292
2018-08-10 12:24:27,co2eq,884,tvoc,284
2018-08-10 12:24:28,co2eq,879,tvoc,294
2018-08-10 12:24:30,co2eq,874,tvoc,288
2018-08-10 12:24:31,co2eq,880,tvoc,295
2018-08-10 12:24:32,co2eq,890,tvoc,298
2018-08-10 12:24:33,co2eq,887,tvoc,288
2018-08-10 12:24:35,co2eq,886,tvoc,289
2018-08-10 12:24:36,co2eq,877,tvoc,301
2018-08-10 12:24:37,co2eq,876,tvoc,294
2018-08-10 12:24:38,co2eq,879,tvoc,297
2018-08-10 12:24:40,co2eq,881,tvoc,297
2018-08-10 12:24:41,co2eq,886,tvoc,291
2018-08-10 12:24:42,co2eq,886,tvoc,286
2018-08-10 12:24:43,co2eq,890,tvoc,292
2018-08-10 12:24:45,co2eq,883,tvoc,296
2018-08-10 12:24:46,co2eq,881,tvoc,291
2018-08-10 12:24:47,co2eq,883,tvoc,298
2018-08-10 12:24:48,co2eq,886,tvoc,296
2018-08-10 12:24:50,co2eq,879,tvoc,297
2018-08-10 12:24:51,co2eq,883,tvoc,293
2018-08-10 12:24:52,co2eq,882,tvoc,297
2018-08-10 12:24:53,co2eq,879,tvoc,290
2018-08-10 12:24:55,co2eq,874,tvoc,295
2018-08-10 12:24:56,co2eq,888,tvoc,294
2018-08-10 12:24:57,co2eq,886,tvoc,299
2018-08-10 12:24:58,co2eq,882,tvoc,295
2018-08-10 12:25:00,co2eq,890,tvoc,293
2018-08-10 12:25:01,co2eq,881,tvoc,295
2018-08-10 12:25:02,co2eq,879,tvoc,293
2018-08-10 12:25:03,co2eq,881,tvoc,293
2018-08-10 12:25:05,co2eq,883,tvoc,292
2018-08-10 12:25:06,co2eq,888,tvoc,299
2018-08-10 12:25:07,co2eq,884,tvoc,291
2018-08-10 12:25:08,co2eq,877,tvoc,297
2018-08-10 12:25:10,co2eq,874,tvoc,297
2018-08-10 12:25:11,co2eq,883,tvoc,292
2018-08-10 12:25:12,co2eq,890,tvoc,298
2018-08-10 12:25:13,co2eq,872,tvoc,293
2018-08-10 12:25:15,co2eq,879,tvoc,289
2018-08-10 12:25:16,co2eq,893,tvoc,296
2018-08-10 12:25:17,co2eq,889,tvoc,293
2018-08-10 12:25:18,co2eq,874,tvoc,296
2018-08-10 12:25:20,co2eq,886,tvoc,298
2018-08-10 12:25:21,co2eq,876,tvoc,294
2018-08-10 12:25:22,co2eq,883,tvoc,290
2018-08-10 12:25:23,co2eq,888,tvoc,298
2018-08-10 12:25:25,co2eq,877,tvoc,290
2018-08-10 12:25:26,co2eq,886,tvoc,294
2018-08-10 12:25:27,co2eq,881,tvoc,297
2018-08-10 12:25:28,co2eq,877,tvoc,290
2018-08-10 12:25:30,co2eq,882,tvoc,301
2018-08-10 12:25:31,co2eq,880,tvoc,287
2018-08-10 12:25:32,co2eq,874,tvoc,293
2018-08-10 12:25:33,co2eq,884,tvoc,295
2018-08-10 12:25:35,co2eq,884,tvoc,290
2018-08-10 12:25:36,co2eq,877,tvoc,293
2018-08-10 12:25:37,co2eq,887,tvoc,298
2018-08-10 12:25:38,co2eq,886,tvoc,298
2018-08-10 12:25:40,co2eq,882,tvoc,298
2018-08-10 12:25:41,co2eq,879,tvoc,303
2018-08-10 12:25:42,co2eq,879,tvoc,298
2018-08-10 12:25:43,co2eq,892,tvoc,295
2018-08-10 12:25:45,co2eq,881,tvoc,291
2018-08-10 12:25:46,co2eq,881,tvoc,298
2018-08-10 12:25:47,co2eq,881,tvoc,290
2018-08-10 12:25:48,co2eq,880,tvoc,290
2018-08-10 12:25:50,co2eq,881,tvoc,294
2018-08-10 12:25:51,co2eq,880,tvoc,301
2018-08-10 12:25:52,co2eq,883,tvoc,295
2018-08-10 12:25:53,co2eq,882,tvoc,292
2018-08-10 12:25:55,co2eq,879,tvoc,303
2018-08-10 12:25:56,co2eq,892,tvoc,296
2018-08-10 12:25:57,co2eq,885,tvoc,301
2018-08-10 12:25:58,co2eq,876,tvoc,295
2018-08-10 12:25:59,co2eq,891,tvoc,296
2018-08-10 12:26:01,co2eq,887,tvoc,293
2018-08-10 12:26:02,co2eq,898,tvoc,299
2018-08-10 12:26:03,co2eq,887,tvoc,298
2018-08-10 12:26:05,co2eq,883,tvoc,297
2018-08-10 12:26:06,co2eq,887,tvoc,287
2018-08-10 12:26:07,co2eq,881,tvoc,296
2018-08-10 12:26:08,co2eq,887,tvoc,299
2018-08-10 12:26:09,co2eq,890,tvoc,296
2018-08-10 12:26:11,co2eq,893,tvoc,297
2018-08-10 12:26:12,co2eq,889,tvoc,300
2018-08-10 12:26:13,co2eq,897,tvoc,302
2018-08-10 12:26:14,co2eq,884,tvoc,295
2018-08-10 12:26:16,co2eq,887,tvoc,292
2018-08-10 12:26:17,co2eq,892,tvoc,298
2018-08-10 12:26:18,co2eq,886,tvoc,294
2018-08-10 12:26:19,co2eq,881,tvoc,300
2018-08-10 12:26:21,co2eq,890,tvoc,300
2018-08-10 12:26:22,co2eq,882,tvoc,298
2018-08-10 12:26:23,co2eq,884,tvoc,297
2018-08-10 12:26:24,co2eq,883,tvoc,284
2018-08-10 12:26:26,co2eq,893,tvoc,297
2018-08-10 12:26:27,co2eq,892,tvoc,301
2018-08-10 12:26:28,co2eq,897,tvoc,295
2018-08-10 12:26:29,co2eq,895,tvoc,296
2018-08-10 12:26:31,co2eq,881,tvoc,303
2018-08-10 12:26:32,co2eq,893,tvoc,287
2018-08-10 12:26:33,co2eq,888,tvoc,292
2018-08-10 12:26:34,co2eq,902,tvoc,300
2018-08-10 12:26:36,co2eq,886,tvoc,298
2018-08-10 12:26:37,co2eq,886,tvoc,297
2018-08-10 12:26:38,co2eq,889,tvoc,301
2018-08-10 12:26:39,co2eq,891,tvoc,298
2018-08-10 12:26:41,co2eq,887,tvoc,300
2018-08-10 12:26:42,co2eq,894,tvoc,296
2018-08-10 12:26:43,co2eq,874,tvoc,295
2018-08-10 12:26:44,co2eq,887,tvoc,298
2018-08-10 12:26:46,co2eq,889,tvoc,295
2018-08-10 12:26:47,co2eq,881,tvoc,296
2018-08-10 12:26:48,co2eq,893,tvoc,302
2018-08-10 12:26:49,co2eq,886,tvoc,297
2018-08-10 12:26:51,co2eq,878,tvoc,296
2018-08-10 12:26:52,co2eq,890,tvoc,295
2018-08-10 12:26:53,co2eq,888,tvoc,297
2018-08-10 12:26:54,co2eq,887,tvoc,293
2018-08-10 12:26:56,co2eq,883,tvoc,294
2018-08-10 12:26:57,co2eq,883,tvoc,297
2018-08-10 12:26:58,co2eq,884,tvoc,290
2018-08-10 12:26:59,co2eq,886,tvoc,297
2018-08-10 12:27:01,co2eq,893,tvoc,298
2018-08-10 12:27:02,co2eq,879,tvoc,292
2018-08-10 12:27:03,co2eq,889,tvoc,298
2018-08-10 12:27:04,co2eq,888,tvoc,292
2018-08-10 12:27:06,co2eq,884,tvoc,295
2018-08-10 12:27:07,co2eq,889,tvoc,300
2018-08-10 12:27:08,co2eq,895,tvoc,295
2018-08-10 12:27:09,co2eq,896,tvoc,299
2018-08-10 12:27:11,co2eq,882,tvoc,300
2018-08-10 12:27:12,co2eq,890,tvoc,297
2018-08-10 12:27:13,co2eq,884,tvoc,300
2018-08-10 12:27:14,co2eq,883,tvoc,301
2018-08-10 12:27:16,co2eq,890,tvoc,297
2018-08-10 12:27:17,co2eq,883,tvoc,303
2018-08-10 12:27:18,co2eq,879,tvoc,296
2018-08-10 12:27:19,co2eq,883,tvoc,293
2018-08-10 12:27:21,co2eq,879,tvoc,296
2018-08-10 12:27:22,co2eq,878,tvoc,299
2018-08-10 12:27:23,co2eq,886,tvoc,295
2018-08-10 12:27:24,co2eq,890,tvoc,296
2018-08-10 12:27:26,co2eq,889,tvoc,297
2018-08-10 12:27:27,co2eq,890,tvoc,297
2018-08-10 12:27:28,co2eq,891,tvoc,292
2018-08-10 12:27:29,co2eq,896,tvoc,297
2018-08-10 12:27:31,co2eq,883,tvoc,300
2018-08-10 12:27:32,co2eq,888,tvoc,303
2018-08-10 12:27:33,co2eq,885,tvoc,298
2018-08-10 12:27:34,co2eq,880,tvoc,295
2018-08-10 12:27:36,co2eq,892,tvoc,308
2018-08-10 12:27:37,co2eq,888,tvoc,291
2018-08-10 12:27:38,co2eq,888,tvoc,300
2018-08-10 12:27:39,co2eq,888,tvoc,298
2018-08-10 12:27:41,co2eq,887,tvoc,295
2018-08-10 12:27:42,co2eq,891,tvoc,294
2018-08-10 12:27:43,co2eq,882,tvoc,291
2018-08-10 12:27:44,co2eq,884,tvoc,297
2018-08-10 12:27:46,co2eq,902,tvoc,306
2018-08-10 12:27:47,co2eq,878,tvoc,296
2018-08-10 12:27:48,co2eq,890,tvoc,297
2018-08-10 12:27:49,co2eq,893,tvoc,297
2018-08-10 12:27:50,co2eq,890,tvoc,292
2018-08-10 12:27:52,co2eq,887,tvoc,292
2018-08-10 12:27:53,co2eq,883,tvoc,301
2018-08-10 12:27:54,co2eq,885,tvoc,303
2018-08-10 12:27:55,co2eq,885,tvoc,298
2018-08-10 12:27:57,co2eq,890,tvoc,298
2018-08-10 12:27:58,co2eq,894,tvoc,296
2018-08-10 12:27:59,co2eq,894,tvoc,297
2018-08-10 12:28:00,co2eq,888,tvoc,301
2018-08-10 12:28:02,co2eq,885,tvoc,293
2018-08-10 12:28:03,co2eq,880,tvoc,296
2018-08-10 12:28:04,co2eq,894,tvoc,297
2018-08-10 12:28:05,co2eq,883,tvoc,289
2018-08-10 12:28:07,co2eq,885,tvoc,298
2018-08-10 12:28:08,co2eq,899,tvoc,298
2018-08-10 12:28:09,co2eq,899,tvoc,300
2018-08-10 12:28:10,co2eq,898,tvoc,302
2018-08-10 12:28:12,co2eq,894,tvoc,298
2018-08-10 12:28:13,co2eq,892,tvoc,300
2018-08-10 12:28:14,co2eq,896,tvoc,303
2018-08-10 12:28:15,co2eq,897,tvoc,300
2018-08-10 12:28:17,co2eq,891,tvoc,298
2018-08-10 12:28:18,co2eq,906,tvoc,310
2018-08-10 12:28:19,co2eq,890,tvoc,288
2018-08-10 12:28:20,co2eq,901,tvoc,290
2018-08-10 12:28:22,co2eq,897,tvoc,297
2018-08-10 12:28:23,co2eq,902,tvoc,302
2018-08-10 12:28:24,co2eq,895,tvoc,293
2018-08-10 12:28:25,co2eq,895,tvoc,297
2018-08-10 12:28:27,co2eq,899,tvoc,298
2018-08-10 12:28:28,co2eq,902,tvoc,299
2018-08-10 12:28:29,co2eq,895,tvoc,302
2018-08-10 12:28:30,co2eq,892,tvoc,294
2018-08-10 12:28:32,co2eq,896,tvoc,299
2018-08-10 12:28:33,co2eq,901,tvoc,299
2018-08-10 12:28:34,co2eq,895,tvoc,296
2018-08-10 12:28:35,co2eq,892,tvoc,297
2018-08-10 12:28:37,co2eq,886,tvoc,290
2018-08-10 12:28:38,co2eq,891,tvoc,304
2018-08-10 12:28:39,co2eq,888,tvoc,301
2018-08-10 12:28:40,co2eq,894,tvoc,299
2018-08-10 12:28:42,co2eq,885,tvoc,294
2018-08-10 12:28:43,co2eq,907,tvoc,297
2018-08-10 12:28:44,co2eq,893,tvoc,306
2018-08-10 12:28:45,co2eq,895,tvoc,292
2018-08-10 12:28:47,co2eq,895,tvoc,299
2018-08-10 12:28:48,co2eq,888,tvoc,297
2018-08-10 12:28:49,co2eq,889,tvoc,300
2018-08-10 12:28:50,co2eq,897,tvoc,296
2018-08-10 12:28:52,co2eq,890,tvoc,300
2018-08-10 12:28:53,co2eq,889,tvoc,296
2018-08-10 12:28:54,co2eq,895,tvoc,306
2018-08-10 12:28:55,co2eq,893,tvoc,301
2018-08-10 12:28:57,co2eq,899,tvoc,299
2018-08-10 12:28:58,co2eq,904,tvoc,296
2018-08-10 12:28:59,co2eq,904,tvoc,306
2018-08-10 12:29:00,co2eq,895,tvoc,298
2018-08-10 12:29:02,co2eq,892,tvoc,298
2018-08-10 12:29:03,co2eq,890,tvoc,295
2018-08-10 12:29:04,co2eq,895,tvoc,296
2018-08-10 12:29:05,co2eq,892,tvoc,299
2018-08-10 12:29:07,co2eq,898,tvoc,304
2018-08-10 12:29:08,co2eq,905,tvoc,297
2018-08-10 12:29:09,co2eq,897,tvoc,296
2018-08-10 12:29:10,co2eq,904,tvoc,299
2018-08-10 12:29:12,co2eq,891,tvoc,300
2018-08-10 12:29:13,co2eq,892,tvoc,298
2018-08-10 12:29:14,co2eq,902,tvoc,307
2018-08-10 12:29:15,co2eq,899,tvoc,303
2018-08-10 12:29:17,co2eq,896,tvoc,297
2018-08-10 12:29:18,co2eq,898,tvoc,299
2018-08-10 12:29:19,co2eq,897,tvoc,297
2018-08-10 12:29:20,co2eq,902,tvoc,292
2018-08-10 12:29:22,co2eq,908,tvoc,297
2018-08-10 12:29:23,co2eq,913,tvoc,288
2018-08-10 12:29:24,co2eq,902,tvoc,292
2018-08-10 12:29:25,co2eq,895,tvoc,298
2018-08-10 12:29:26,co2eq,904,tvoc,295
2018-08-10 12:29:28,co2eq,900,tvoc,297
2018-08-10 12:29:29,co2eq,902,tvoc,296
2018-08-10 12:29:30,co2eq,906,tvoc,299
2018-08-10 12:29:32,co2eq,902,tvoc,309
2018-08-10 12:29:33,co2eq,900,tvoc,294
2018-08-10 12:29:34,co2eq,902,tvoc,295
2018-08-10 12:29:35,co2eq,896,tvoc,297
2018-08-10 12:29:36,co2eq,906,tvoc,296
2018-08-10 12:29:38,co2eq,911,tvoc,297
2018-08-10 12:29:39,co2eq,904,tvoc,296
2018-08-10 12:29:40,co2eq,906,tvoc,298
2018-08-10 12:29:41,co2eq,892,tvoc,297
2018-08-10 12:29:43,co2eq,898,tvoc,302
2018-08-10 12:29:44,co2eq,901,tvoc,294
2018-08-10 12:29:45,co2eq,899,tvoc,297
2018-08-10 12:29:46,co2eq,899,tvoc,305
2018-08-10 12:29:48,co2eq,899,tvoc,299
2018-08-10 12:29:49,co2eq,906,tvoc,299
2018-08-10 12:29:50,co2eq,896,tvoc,296
2018-08-10 12:29:51,co2eq,913,tvoc,295
2018-08-10 12:29:53,co2eq,905,tvoc,306
2018-08-10 12:29:54,co2eq,899,tvoc,302
2018-08-10 12:29:55,co2eq,907,tvoc,303
2018-08-10 12:29:56,co2eq,904,tvoc,297
2018-08-10 12:29:58,co2eq,907,tvoc,302
2018-08-10 12:29:59,co2eq,905,tvoc,293
2018-08-10 12:30:00,co2eq,902,tvoc,302
2018-08-10 12:30:01,co2eq,906,tvoc,304
2018-08-10 12:30:03,co2eq,920,tvoc,298
2018-08-10 12:30:04,co2eq,902,tvoc,305
2018-08-10 12:30:05,co2eq,897,tvoc,297
2018-08-10 12:30:06,co2eq,899,tvoc,297
2018-08-10 12:30:08,co2eq,911,tvoc,301
2018-08-10 12:30:09,co2eq,910,tvoc,302
2018-08-10 12:30:10,co2eq,909,tvoc,297
2018-08-10 12:30:11,co2eq,906,tvoc,308
2018-08-10 12:30:13,co2eq,904,tvoc,304
2018-08-10 12:30:14,co2eq,898,tvoc,291
2018-08-10 12:30:15,co2eq,897,tvoc,299
2018-08-10 12:30:16,co2eq,902,tvoc,307
2018-08-10 12:30:18,co2eq,911,tvoc,300
2018-08-10 12:30:19,co2eq,915,tvoc,305
2018-08-10 12:30:20,co2eq,908,tvoc,306
2018-08-10 12:30:21,co2eq,906,tvoc,302
2018-08-10 12:30:23,co2eq,908,tvoc,299
2018-08-10 12:30:24,co2eq,908,tvoc,293
2018-08-10 12:30:25,co2eq,895,tvoc,297
2018-08-10 12:30:26,co2eq,898,tvoc,298
2018-08-10 12:30:28,co2eq,911,tvoc,301
2018-08-10 12:30:29,co2eq,916,tvoc,297
2018-08-10 12:30:30,co2eq,895,tvoc,295
2018-08-10 12:30:31,co2eq,903,tvoc,301
2018-08-10 12:30:33,co2eq,899,tvoc,300
2018-08-10 12:30:34,co2eq,903,tvoc,296
2018-08-10 12:30:35,co2eq,898,tvoc,298
2018-08-10 12:30:36,co2eq,906,tvoc,305
2018-08-10 12:30:38,co2eq,901,tvoc,299
2018-08-10 12:30:39,co2eq,899,tvoc,295
2018-08-10 12:30:40,co2eq,916,tvoc,300
2018-08-10 12:30:41,co2eq,901,tvoc,296
2018-08-10 12:30:43,co2eq,906,tvoc,305
2018-08-10 12:30:44,co2eq,899,tvoc,292
2018-08-10 12:30:45,co2eq,894,tvoc,300
2018-08-10 12:30:46,co2eq,896,tvoc,302
2018-08-10 12:30:48,co2eq,893,tvoc,299
2018-08-10 12:30:49,co2eq,906,tvoc,298
2018-08-10 12:30:50,co2eq,902,tvoc,297
2018-08-10 12:30:51,co2eq,905,tvoc,303
2018-08-10 12:30:53,co2eq,892,tvoc,295
2018-08-10 12:30:54,co2eq,904,tvoc,293
2018-08-10 12:30:55,co2eq,907,tvoc,297
2018-08-10 12:30:56,co2eq,908,tvoc,297
2018-08-10 12:30:58,co2eq,911,tvoc,296
2018-08-10 12:30:59,co2eq,907,tvoc,298
2018-08-10 12:31:00,co2eq,901,tvoc,298
2018-08-10 12:31:01,co2eq,903,tvoc,299
2018-08-10 12:31:02,co2eq,903,tvoc,301
2018-08-10 12:31:04,co2eq,910,tvoc,300
2018-08-10 12:31:05,co2eq,902,tvoc,299
2018-08-10 12:31:06,co2eq,897,tvoc,302
2018-08-10 12:31:08,co2eq,902,tvoc,298
2018-08-10 12:31:09,co2eq,897,tvoc,293
2018-08-10 12:31:10,co2eq,898,tvoc,296
2018-08-10 12:31:11,co2eq,900,tvoc,302
2018-08-10 12:31:12,co2eq,906,tvoc,300
2018-08-10 12:31:14,co2eq,893,tvoc,306
2018-08-10 12:31:15,co2eq,904,tvoc,296
2018-08-10 12:31:16,co2eq,897,tvoc,300
2018-08-10 12:31:17,co2eq,897,tvoc,294
2018-08-10 12:31:19,co2eq,910,tvoc,303
2018-08-10 12:31:20,co2eq,912,tvoc,293
2018-08-10 12:31:21,co2eq,910,tvoc,305
2018-08-10 12:31:22,co2eq,897,tvoc,306
2018-08-10 12:31:24,co2eq,904,tvoc,296
2018-08-10 12:31:25,co2eq,907,tvoc,297
2018-08-10 12:31:26,co2eq,901,tvoc,299
2018-08-10 12:31:27,co2eq,903,tvoc,307
2018-08-10 12:31:29,co2eq,912,tvoc,310
2018-08-10 12:31:30,co2eq,905,tvoc,294
2018-08-10 12:31:31,co2eq,902,tvoc,298
2018-08-10 12:31:32,co2eq,909,tvoc,300
2018-08-10 12:31:34,co2eq,901,tvoc,297
2018-08-10 12:31:35,co2eq,906,tvoc,301
2018-08-10 12:31:36,co2eq,902,tvoc,302
2018-08-10 12:31:37,co2eq,897,tvoc,305
2018-08-10 12:31:39,co2eq,904,tvoc,302
2018-08-10 12:31:40,co2eq,911,tvoc,304
2018-08-10 12:31:41,co2eq,891,tvoc,302
2018-08-10 12:31:42,co2eq,888,tvoc,302
2018-08-10 12:31:44,co2eq,906,tvoc,297
2018-08-10 12:31:45,co2eq,904,tvoc,298
2018-08-10 12:31:46,co2eq,890,tvoc,299
2018-08-10 12:31:47,co2eq,907,tvoc,291
2018-08-10 12:31:49,co2eq,904,tvoc,304
2018-08-10 12:31:50,co2eq,911,tvoc,303
2018-08-10 12:31:51,co2eq,899,tvoc,298
2018-08-10 12:31:52,co2eq,913,tvoc,302
2018-08-10 12:31:54,co2eq,906,tvoc,303
2018-08-10 12:31:55,co2eq,901,tvoc,301
2018-08-10 12:31:56,co2eq,908,tvoc,306
2018-08-10 12:31:57,co2eq,908,tvoc,294
2018-08-10 12:31:59,co2eq,909,tvoc,301
2018-08-10 12:32:00,co2eq,904,tvoc,303
2018-08-10 12:32:01,co2eq,906,tvoc,299
2018-08-10 12:32:02,co2eq,902,tvoc,291
2018-08-10 12:32:04,co2eq,908,tvoc,304
2018-08-10 12:32:05,co2eq,908,tvoc,298
2018-08-10 12:32:06,co2eq,902,tvoc,296
2018-08-10 12:32:07,co2eq,892,tvoc,296
2018-08-10 12:32:09,co2eq,900,tvoc,294
2018-08-10 12:32:10,co2eq,899,tvoc,285
2018-08-10 12:32:11,co2eq,900,tvoc,300
2018-08-10 12:32:12,co2eq,903,tvoc,300
2018-08-10 12:32:14,co2eq,902,tvoc,298
2018-08-10 12:32:15,co2eq,901,tvoc,303
2018-08-10 12:32:16,co2eq,895,tvoc,303
2018-08-10 12:32:17,co2eq,891,tvoc,297
2018-08-10 12:32:19,co2eq,894,tvoc,296
2018-08-10 12:32:20,co2eq,904,tvoc,300
2018-08-10 12:32:21,co2eq,899,tvoc,298
2018-08-10 12:32:22,co2eq,901,tvoc,298
2018-08-10 12:32:24,co2eq,899,tvoc,296
2018-08-10 12:32:25,co2eq,900,tvoc,301
2018-08-10 12:32:26,co2eq,897,tvoc,306
2018-08-10 12:32:27,co2eq,890,tvoc,303
2018-08-10 12:32:29,co2eq,900,tvoc,295
2018-08-10 12:32:30,co2eq,897,tvoc,300
2018-08-10 12:32:31,co2eq,911,tvoc,297
2018-08-10 12:32:32,co2eq,887,tvoc,305
2018-08-10 12:32:34,co2eq,902,tvoc,297
2018-08-10 12:32:35,co2eq,895,tvoc,299
2018-08-10 12:32:36,co2eq,907,tvoc,294
2018-08-10 12:32:37,co2eq,895,tvoc,308
2018-08-10 12:32:39,co2eq,906,tvoc,305
2018-08-10 12:32:40,co2eq,899,tvoc,299
2018-08-10 12:32:41,co2eq,907,tvoc,305
2018-08-10 12:32:42,co2eq,906,tvoc,300
2018-08-10 12:32:44,co2eq,890,tvoc,294
2018-08-10 12:32:45,co2eq,902,tvoc,298
2018-08-10 12:32:46,co2eq,898,tvoc,298
2018-08-10 12:32:47,co2eq,899,tvoc,304
2018-08-10 12:32:49,co2eq,901,tvoc,304
2018-08-10 12:32:50,co2eq,896,tvoc,298
2018-08-10 12:32:51,co2eq,903,tvoc,301
2018-08-10 12:32:52,co2eq,888,tvoc,295
2018-08-10 12:32:54,co2eq,902,tvoc,307
2018-08-10 12:32:55,co2eq,904,tvoc,304
2018-08-10 12:32:56,co2eq,900,tvoc,305
2018-08-10 12:32:57,co2eq,898,tvoc,302
2018-08-10 12:32:59,co2eq,899,tvoc,299
2018-08-10 12:33:00,co2eq,899,tvoc,301
2018-08-10 12:33:01,co2eq,900,tvoc,305
2018-08-10 12:33:02,co2eq,898,tvoc,299
2018-08-10 12:33:04,co2eq,899,tvoc,297
2018-08-10 12:33:05,co2eq,903,tvoc,302
2018-08-10 12:33:06,co2eq,901,tvoc,298
2018-08-10 12:33:07,co2eq,901,tvoc,296
2018-08-10 12:33:09,co2eq,897,tvoc,302
